szenario;modell;phase;modellpaar;startelement;connection;end_element;gruppe
organized;qwen3_5_4b;3;Business Process Model -> Concept Model;Process target setting;Output;Concept Target Feature;class_2
organized;qwen3_5_4b;3;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Production system;class_1
organized;qwen3_5_4b;3;Business Process Model -> Concept Model;Process define the product specification;Input;Concept Target Feature;class_2
organized;qwen3_5_4b;3;Business Process Model -> Concept Model;Process define the product specification;Output;Concept Specification Document;class_2
organized;qwen3_5_4b;3;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Version management system;class_1
organized;qwen3_5_4b;3;Business Process Model -> Concept Model;Process Product design;Input;Concept Specification Document;class_2
organized;qwen3_5_4b;3;Business Process Model -> Concept Model;Process Product design;Output;Concept Design description;class_2
organized;qwen3_5_4b;3;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Production system;class_1
organized;qwen3_5_4b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Product;class_1
organized;qwen3_5_4b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;applies to;Concept Target Feature;class_1
organized;qwen3_5_4b;3;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign plan;class_1
organized;qwen3_5_4b;3;Marketing Model -> Concept Model;Process Plan marketing campaign;Input;Concept Campaign target document;class_2
organized;qwen3_5_4b;3;Marketing Model -> Concept Model;Process Plan marketing campaign;creates;Concept Campaign plan;class_2
organized;qwen3_5_4b;3;Marketing Model -> Concept Model;Process Run social media campaign;Input;Concept Campaign plan;class_2
organized;qwen3_5_4b;3;Marketing Model -> Concept Model;Process Run social media campaign;creates;Concept Campaign statistics;class_2
organized;qwen3_5_4b;3;Marketing Model -> Concept Model;Process Run print media campaign;Input;Concept Campaign plan;class_2
organized;qwen3_5_4b;3;Marketing Model -> Concept Model;Process Run print media campaign;creates;Concept Campaign statistics;class_2
organized;qwen3_5_4b;3;Marketing Model -> Concept Model;Process Supervise campaign results;creates;Concept Campaign result document;class_2
organized;qwen3_5_4b;4;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;requires;Feature energy-efficient;class_2
organized;qwen3_5_4b;4;Goal Model -> Product/Service Model;Goal Produce remaining energy required by heat pump with photovoltaic module;requires;Feature Zero-emission energy production;class_1
organized;qwen3_5_4b;4;Goal Model -> Product/Service Model;Goal Provide services supporting high availability of heat pump;requires;Feature Quick response to error situations;class_1
organized;qwen3_5_4b;4;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
organized;qwen3_5_4b;4;Actors/Resources Model -> Product/Service Model;Role Product designer;is responsible for;Feature energy-efficient;class_1
organized;qwen3_5_4b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Product;class_1
organized;qwen3_5_4b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Specification Document;class_1
organized;qwen3_5_4b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign plan;class_1
organized;qwen3_5_4b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component SM repository;supports;Concept Campaign plan;class_1
organized;qwen3_5_4b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Product planning system;supports;Concept Order specification;class_1
organized;qwen3_5_4b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Enterprise resource planning system;supports;Concept Order specification;class_1
organized;qwen3_5_4b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Distributed database;supports;Concept Order specification;class_1
organized;qwen3_5_4b;4;Marketing Model -> Concept Model;Process Plan marketing campaign;Output;Concept Campaign plan;class_2
organized;qwen3_5_4b;4;Marketing Model -> Concept Model;Process Plan marketing campaign;Input;Concept Campaign target document;class_2
organized;qwen3_5_4b;4;Marketing Model -> Concept Model;Process Run social media campaign;Input;Concept Campaign plan;class_2
organized;qwen3_5_4b;4;Marketing Model -> Concept Model;Process Run social media campaign;Output;Concept Campaign statistics;class_2
organized;qwen3_5_4b;4;Marketing Model -> Technical Components/Requirements Model;Process Run social media campaign;uses;IS Technical Component Social media studio;class_1
organized;qwen3_5_4b;4;Marketing Model -> Concept Model;Process Run print media campaign;Input;Concept Campaign plan;class_2
organized;qwen3_5_4b;4;Marketing Model -> Concept Model;Process Run print media campaign;Output;Concept Campaign statistics;class_2
organized;qwen3_5_4b;4;Marketing Model -> Concept Model;Process Supervise campaign results;Output;Concept Campaign result document;class_2
organized;qwen3_5_4b;4;Marketing Model -> Concept Model;Process Supervise campaign results;Input;Concept Campaign statistics;class_2
organized;qwen3_5_4b;4;Customer Order Model -> Technical Components/Requirements Model;Process Handle customer order;uses;IS Technical Component Product planning system;class_2
organized;qwen3_5_4b;4;Customer Order Model -> Technical Components/Requirements Model;Process Handle customer order;uses;IS Technical Component Enterprise resource planning system;class_2
organized;qwen3_5_4b;4;Handle Order Model -> Technical Components/Requirements Model;Process Check availability;uses;IS Technical Component Product planning system;class_1
organized;qwen3_5_4b;4;Handle Order Model -> Technical Components/Requirements Model;Process Check customer status;uses;IS Technical Component Enterprise resource planning system;class_1
organized;qwen3_5_4b;4;Handle Order Model -> Technical Components/Requirements Model;Process Check configuration;uses;IS Technical Component Product planning system;class_1
controlled;qwen9b;1;Goal Model -> Business Process Model;Goal Providing most energy-efficient heating solution in market;motivates;Process target setting;class_1
controlled;qwen9b;1;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Production system;connector_class_2
controlled;qwen9b;1;Goal Model -> Technical Components/Requirements Model;Goal Providing most energy-efficient heating solution in market;motivates;IS Technical Component Version management system;connector_class_2
controlled;qwen9b;1;Goal Model -> Product/Service Model;Goal Providing most energy-efficient heating solution in market;motivates;Feature energy-efficient;class_2
controlled;qwen9b;1;Goal Model -> Business Process Model;Problem Energy consumption of current product version is too high;motivates;Process define the product specification;class_1
controlled;qwen9b;1;Goal Model -> Technical Components/Requirements Model;Problem Energy consumption of current product version is too high;relates to;IS Technical Component Version management system;class_0
controlled;qwen9b;1;Goal Model -> Technical Components/Requirements Model;Problem Energy consumption of current product version is too high;relates to;IS Technical Component Production system;class_0
controlled;qwen9b;1;Actors/Resources Model -> Goal Model;Role Product Owner;is responsible for;Goal Providing most energy-efficient heating solution in market;reference
controlled;qwen9b;1;Actors/Resources Model -> Business Process Model;Role Product Owner;performs;Process target setting;reference
controlled;qwen9b;1;Actors/Resources Model -> Business Process Model;Role Product Owner;performs;Process define the product specification;reference
controlled;qwen9b;1;Actors/Resources Model -> Technical Components/Requirements Model;Role Product Owner;is responsible for;IS Technical Component Production system;class_0
controlled;qwen9b;1;Actors/Resources Model -> Technical Components/Requirements Model;Role Product Owner;is responsible for;IS Technical Component Version management system;class_0
controlled;qwen9b;1;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Unspecific/Product/Service Smart Heat;class_2
controlled;qwen9b;1;Actors/Resources Model -> Product/Service Model;Role Product Owner;is responsible for;Feature energy-efficient;class_1
controlled;qwen9b;1;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Production system;class_1
controlled;qwen9b;1;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Version management system;class_1
controlled;qwen9b;1;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Production system;class_1
controlled;qwen9b;1;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Version management system;class_1
controlled;qwen9b;1;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Product;class_1
controlled;qwen9b;1;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Product;class_1
controlled;qwen9b;1;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Target Feature;class_1
